Vanessa_cardui	ZF	Zfhx	NA	0	not_sign
Vanessa_cardui	HOX	unpg	TRINITY_DN17085_c0_g1	3.30862	sign
Vanessa_cardui	NK	Emx	TRINITY_DN5984_c0_g2	3.53826	sign
Vanessa_cardui	POU	Pou6	TRINITY_DN1763_c0_g1	0.759014	not_sign
Vanessa_cardui	NK	Nedx	TRINITY_DN8486_c0_g1	1.82574	not_sign
Vanessa_cardui	PRD	Gsc	NA	0	not_sign
Vanessa_cardui	PRD	Rax	NA	0	not_sign
Vanessa_cardui	TALE	Tgif	TRINITY_DN1022_c0_g1	6.20437	sign
Vanessa_cardui	HOX	abd-A	TRINITY_DN4220_c0_g1	2.14345	not_sign
Vanessa_cardui	PRD	Uncx	TRINITY_DN4268_c1_g1	5.59366	sign
Vanessa_cardui	NK	Hlx	NA	0	not_sign
Vanessa_cardui	HOX	btn	NA	0	not_sign
Vanessa_cardui	NK	Hmx	NA	0	not_sign
Vanessa_cardui	LIM	Lhx1/5	TRINITY_DN4615_c0_g1	3.34302	sign
Vanessa_cardui	HOX	lab	NA	0	not_sign
Vanessa_cardui	PRD	CG11294	TRINITY_DN8433_c0_g2	1.87213	not_sign
Vanessa_cardui	NK	Bsx	TRINITY_DN25980_c0_g1	1.34465	not_sign
Vanessa_cardui	HOX	Abd-B	TRINITY_DN4508_c0_g1	1.89434	not_sign
Vanessa_cardui	TALE	Irx	TRINITY_DN10726_c1_g1	4.64038	sign
Vanessa_cardui	CUT	Cmp	TRINITY_DN23491_c0_g1	1.45366	not_sign
Vanessa_cardui	PRD	Pax4/6	TRINITY_DN16855_c0_g1	1.80309	not_sign
Vanessa_cardui	NK	Dbx	NA	0	not_sign
Vanessa_cardui	PRD	Drgx	NA	0	not_sign
Vanessa_cardui	PRD	Otp	NA	0	not_sign
Vanessa_cardui	PRD	Prop	NA	0	not_sign
Vanessa_cardui	HOX	Ftz	NA	0	not_sign
Vanessa_cardui	PRD	Pitx	TRINITY_DN10485_c0_g1	1.91168	not_sign
Vanessa_cardui	NK	NK6	NA	0	not_sign
Vanessa_cardui	HOX	Ubx	TRINITY_DN6716_c0_g1	3.9723	sign
Vanessa_cardui	NK	NK3	NA	0	not_sign
Vanessa_cardui	POU	Pou4	NA	0	not_sign
Vanessa_cardui	PRD	Shox	NA	0	not_sign
Vanessa_cardui	ZF	Zfhx	TRINITY_DN10011_c0_g1	4.07486	sign
Vanessa_cardui	POU	Pou3	TRINITY_DN37642_c0_g1	25.9931	sign
Vanessa_cardui	NK	Bari	NA	0	not_sign
Vanessa_cardui	LIM	Lhx6/8	TRINITY_DN43373_c0_g1	3.31917	sign
Vanessa_cardui	NK	Hhex	NA	0	not_sign
Vanessa_cardui	PRD	Pax3/7	TRINITY_DN7824_c0_g1	5.82177	sign
Vanessa_cardui	PRD	Pax2/5/8	NA	0	not_sign
